order_id,payment_sequential,payment_type,payment_installments,payment_value
3dcc4c9174a04ed82d42905c7dd139e7,1,boleto,1,36.68
4e839b1ce670c701bd83a9d9aeb58969,1,debit_card,1,96.26
9eb401aae2d502a73f4a27f97d3bebf5,1,credit_card,10,629.76
d413297b10ef98f20597b3dc746efe80,1,boleto,1,54.73
716f792041b3dcb9f66dab4a3d3e8e82,1,credit_card,3,164.51
39f9559c0533f3ea56143c01bfdd7d9c,1,boleto,1,450.42
5d97e5c1271e63ad96d16752ee92d4ff,1,credit_card,1,116.83
c0fce857f05e1c89cb59512a02dc3280,1,credit_card,2,107.78
0bcc7fc2fefd4ebca3cdcf34288f9026,1,credit_card,5,103.37
7a6ba64f8fb1ea124180fa33f5ddbe4c,1,credit_card,1,237.94
4ff36f43b95e4fbebfa94b98f8f33847,1,credit_card,5,107.78
6a5f6e137c8ecd4e1389645cfee6182b,1,credit_card,7,101.74
453c6f368bd52d7a2c03f6cc81ccf9d8,1,credit_card,1,47.84
5a45e21be984a22a54a63a7e950c2f0e,1,boleto,1,291.49
c9ca2756f9123246e7feabce15ffac4b,1,credit_card,1,38.27
4bdbe1f2d1b360c34d90175e10ec090b,1,credit_card,1,197.59
b4fc77bdadd28d0ee631208831bc0d49,2,voucher,1,21.0
2d0aa670db1b1678d2de5127f85c0729,1,credit_card,3,147.45
dc2b85f0ddea6ef19805bc5d4d599c53,1,credit_card,5,94.55
b149acf7e57747cd966a1f1a11e98e05,1,credit_card,10,235.92
d744783ed2ace06cac647a9e64dcbcfd,1,credit_card,1,4.68
6768c474e9019cdd1b5f11bb7a126f8f,1,credit_card,2,76.05
0e85c36b701220fa1147e7e7012974dc,1,credit_card,10,371.54
2399cd92814172df4639c2347151dfd4,1,credit_card,5,53.6
34f1e1534ff3a9055146407b5fc8e790,1,boleto,1,67.36
b3c22881ab836451fc66d6cbf6a2083e,1,credit_card,3,194.79
aaab824b480222c061bba0fa4886308e,1,credit_card,7,77.57
16d353779b7e746727313fe0b83a5cb3,1,credit_card,4,41.06
dc69158eb223d2e98bbaaba4c9f81c87,1,credit_card,4,231.26
96ad9be0316145857baf1f238b12e42c,1,credit_card,4,111.67
40db493fa22b26e65d2677bcc2c67344,1,credit_card,2,27.1
aadf11ab8b56726ef2e1f9967929acab,1,credit_card,1,146.43
076c344fa6fb7b7284fe98fbcb257ab1,1,credit_card,5,148.15
21bffa9bb2f8540013b0eb048699805d,1,credit_card,5,245.98
14bba6d3df6ead296d2626315da5e5d0,1,credit_card,4,216.09
6c93d0f61f822f692bad9bf588cc2069,1,debit_card,1,52.1
6260a1de134b2ed0e97c3763b0c28aee,1,credit_card,2,114.44
8e231eb804b052ee611d6c4a9300e10f,1,credit_card,1,76.46
c4adb90544e7914c3148466f7ab31491,1,credit_card,2,28.46
b804058ccd1385f9f8edab97e4d57f66,1,credit_card,1,361.17
1ea0da27e5223a4695613c899d6adfdd,1,credit_card,1,45.78
aaf68eb5c1c10c9c1586dfe62bde2991,1,credit_card,6,132.29
c8332aa7a15349000b30b596b50a98f4,2,voucher,1,50.0
0e849e380bc578c72e6e7273210c74af,1,credit_card,12,628.65
50a6fb3fc2465d6d820f5a569be4d566,1,debit_card,1,28.0
92f77906d8fcaa454fff43e1882deb01,1,credit_card,4,124.52
9b09902ff42cd359909e5203a008a921,1,credit_card,1,42.13
b9fce2067f47956396b6782d9bf146ca,1,credit_card,6,63.6
91f9892e7f917fe83c7192e0de883126,1,credit_card,7,76.95
23a0c1ef37b1e2599235e834bbb55673,1,credit_card,9,189.16
4f3cb3a319d8831801c9a952f6bc6b81,1,boleto,1,39.78
e7d970bfdd1725c64b0a4188b2c35e87,1,credit_card,2,128.06
19bf02099b31db3f2f5d1bfb4fbf49c4,1,credit_card,1,111.0
5e2dea58328e87e7d6a29ea1f157e287,1,credit_card,5,250.45
6108ae9acd8ee0ffd527598b9ebc6acc,1,credit_card,1,21.76
d3782eb2976abf986175941c51364aab,1,credit_card,2,1048.64
d4ff9293d6a76a8bcc5fc1fbbbda35e5,1,credit_card,8,169.92
38ef39ee8ebc5f492b0253bcd1213dcc,1,credit_card,8,172.25
57db9f1b9ba0b6c4abcb4eb40e83c182,1,credit_card,4,96.55
09478c1d9dbc168c8438aa90f1be13a9,1,boleto,1,197.52
b047dac5341ea96271595f661f547ede,1,boleto,1,109.32
0ea8f90c4ad8782358cbc97abcb2d013,1,voucher,1,58.22
7ac13b045c748b7eef3f9011bd5683c9,1,credit_card,1,54.0
15bc19aabe8d08cb8e00f86c31f85682,1,credit_card,5,287.61
6638ad71e30623cf87cdf58a9a0d4d15,1,boleto,1,32.75
c486d236b0e92a666f332229a5f23557,1,credit_card,4,83.56
58fbaad9a29e6929f8e0281886302d8b,1,credit_card,3,62.65
c5b1ef77615cee7daa652c2184250171,1,credit_card,3,182.61
bb112b59b8f03e372acab987c036fbf3,1,credit_card,3,135.51
b53273dc08d42154a427ce58148a7664,1,boleto,1,135.08
a92c76269cd2be64008c82c84d6e5d48,1,credit_card,7,212.58
0c75e71e90c568ddf98a984598c228fe,1,credit_card,1,39.48
849bd27b7510577eef2f081308eded4e,1,credit_card,10,147.45
c63b161b8e0d866d60b95902f4d0046e,1,credit_card,8,181.52
89c88883c8357590eb4ba9775221fa85,1,credit_card,3,254.01
b52d29abb97a3978df1d8922bfe36fbe,1,credit_card,5,283.54
cd23f3689cab3a020096a36f849bcd20,1,credit_card,5,60.75
fea5a631859ef3c5c4a7ee9ff36096a8,1,credit_card,4,65.57
8426c20fc1f780e653122762baef129e,1,credit_card,3,39.84
65fc00880e8ad49374845c44e5993a52,1,credit_card,3,59.99
040d7a91a18a8d2262e45df7c8ea8051,1,boleto,1,78.37
fe73ff32d6e2028f4dcb6afb715e7cf0,1,boleto,1,114.45
fdd1fb95516e360a47c2a3babcd4edd0,1,boleto,1,49.42
4273eb19832c1ba5b1d96ec21fcc2d1a,1,credit_card,5,243.01
9b67d7f926480a9b1dfda8f3595013a6,1,credit_card,1,83.23
20415b774cb7182a95736e3c1e4ea5cc,1,credit_card,1,387.85
b4accb9267acaa3fa236556695bc497d,1,credit_card,1,153.09
4fae2518409c86365fc386f8824c2282,1,credit_card,1,97.71
6093172628144fc06ee4548601a91c65,1,credit_card,10,594.66
dbe491c8c7def16cb4b93c51aa88c124,1,credit_card,3,171.83
6e29fafdff2b42dbeca7ed271dea0fc9,1,debit_card,1,195.4
4d15992eecccff8ef3bf6d2adece1b0a,1,credit_card,1,258.96
7838ed6306a99eba3bb421c33864ccb5,1,credit_card,2,104.2
89dfa3424af84d352b23e927753fcc2a,1,credit_card,3,79.74
aff838e0ae35f413200f05a7f9e42510,1,boleto,1,116.14
d0004524a4d6c8fbf404f73e72e72c53,1,boleto,1,87.73
f7304a98cc4161f1b8e3e05fdfb6b644,1,credit_card,4,104.12
0f384ecb55a5c80a4272ffd05d235a7d,1,credit_card,9,473.43
28d1591eef9b1432d512e34dc8b3a513,1,credit_card,1,40.28
d72a8a7f89ec91dd2f7d1436be8645a6,1,credit_card,2,106.16
bb9a5a9d8a6ff80eabda95e3b78f0a45,1,credit_card,1,135.15
2fd1c83dd4714cf3cf796fffb6c8de62,1,credit_card,7,192.19
ab64dd52ffac216882def99c2768daec,1,credit_card,5,117.85
afb92fee56931a44318f90b0cb3330f5,1,boleto,1,98.15
7e3b7b3527cce28aa98702e05fda566e,1,credit_card,8,123.15
c56b1a5e46d033165cc4440b9878e64b,1,credit_card,1,169.87
8b5917133029017d184c54baee564632,1,boleto,1,198.07
f2b05b43011210214069c513de56b6b0,2,voucher,1,50.0
da7d3c6c66e6838cfb5b2ec2df177a57,1,boleto,1,46.96
d7299ed1ce267fef299fca83511a0e17,1,debit_card,1,34.03
40c5e18f7d112b59b3e5113a59a905b3,1,credit_card,3,128.68
0bc97d91a9a3a1923234614958556071,1,credit_card,6,338.74
55f305618744bee9d9287fa844807280,1,boleto,1,52.45
ec5b066bf2e617a5ab61082e77b3101d,1,credit_card,6,128.76
d0187cf305e08f85775b03f6de2cff7b,1,boleto,1,42.6
c2bf18efef73a92f7e23cdb8338c9413,1,credit_card,5,58.64
e5b5f83f4369c413d3bccdd0a5a7fa01,1,credit_card,10,108.51
61a053bc86c758ab5c4bdf7cd5526344,1,credit_card,3,61.75
380c501bd03f8059ea933d24459206b0,1,credit_card,1,161.37
4c9d3ec7ae34a9dc7654d74bc52134ae,1,boleto,1,68.02
bbfcb9e2e2d656df90c1e837f5f47c09,1,credit_card,3,242.56
ad9d381a3928b29277b01f1a357a7d2d,1,credit_card,5,309.31
958f10b7333a830595555f79d912d9ed,1,credit_card,1,139.62
dacd9ea86285f197d0b7495e8af14781,6,voucher,1,12.33
5b8d793745f3ac9e033f77ff0f8ea88c,1,credit_card,3,174.1
50d4841b3862d054baa9c3542debc835,1,boleto,1,570.3
e1ecfe26de4293cc0e26bac6c0359f09,1,credit_card,2,204.45
a48afd5d3f7546105c87adca63347dd4,1,credit_card,5,87.36
90d67ad43a6021f7a24c16ee5807f015,1,credit_card,9,99.41
d6e170b889c3bb4770d46aaa63e498eb,1,credit_card,3,233.0
c1ca4dea0d87cd383f5790fa7a5bd78f,1,credit_card,3,34.13
c4ab3c8b8131fffa0e973dcc87eed802,1,credit_card,1,37.38
4d6654ead4a57a151e3df6fb20052675,2,voucher,1,46.35
bd158f500dead88056547802d8fba362,1,credit_card,2,1326.85
5ba14648d0bf31758b80a144887e42ca,1,credit_card,2,168.8
bc382cd676f08eb90614a59793568c19,1,credit_card,10,862.07
ca66e72f5578f9b35b68982c4865079b,1,credit_card,4,220.27
0487e06921e4ff31dd6c111294e130fa,1,boleto,1,35.87
2f476441218b4faaa8ee368db996f948,1,credit_card,1,139.53
1f137a14de43d022802dd2375ff30e87,1,credit_card,10,264.76
15a1cd1da2bcaccc711512ecb5701c5d,1,boleto,1,81.18
9e030aea512610ba4c528627b9bcf376,1,credit_card,10,173.13
3ac0ffb709352d438749d4c180e10781,1,boleto,1,310.3
a8f3236d399cdf5f80c6ea3866b24ef0,1,credit_card,10,148.91
85dc53a764f73c3d7d067f565a5b4a52,1,credit_card,4,257.25
4df36fe83cf894ed979421fecd300bdf,2,voucher,1,30.0
6fbc5b66b494906692191a0673edc28c,1,credit_card,1,152.51
eb2e56877e1f053dedc857408122a7b4,1,boleto,1,94.66
8c300dccf86d2468e58d252d1c7377e5,1,credit_card,2,132.36
d9824f21d1f1d7e95d054b0becab9790,2,voucher,1,177.21
99bd93d530d8b588cc9fe65dddee7411,1,credit_card,2,65.71
5c17db6907843b821b755f261feebc5c,1,boleto,1,64.14
7529a27c3db5807043903076a53133dd,1,boleto,1,85.04
79c0fac13b3965c6b73c3fa600059b36,1,credit_card,2,145.58
0bcaf262925111aa4be36f35bcb92fdd,4,voucher,1,16.69
22a7f3846cb3968336eda252420a6920,1,credit_card,5,278.34
a1ad04708ac63bf780235612020e647e,2,voucher,1,100.0
971602526032659f775bbbe5b9142179,1,boleto,1,251.64
78a921fe4bd6b5ca34e29ea5749bce4f,1,credit_card,3,88.5
68eb31d36231dd3fc97baf5cb6f73103,1,credit_card,1,179.34
bf2965e4058cb6bfdeb4b81435f90829,1,credit_card,4,240.13
f50b6f864012d10caa8170ff1994cc54,2,voucher,1,24.9
012e93f8170eb75b2f2f650629d04517,1,credit_card,2,65.1
dba786faebc1f0b354571debd40bda8e,1,credit_card,5,52.97
49aa82d12066e455617693a42d2b8bb2,3,voucher,1,8.33
320830bbdec047e0eb59a44965450195,1,credit_card,3,91.93
0f8b415ff8750cef8f40058606c6b115,1,credit_card,4,179.86
c8f3d770e7079f62444e211a882f3da2,1,credit_card,8,625.78
6ff7f56a09daeaed69f90107b12f32ab,1,credit_card,6,337.18
09e3a74fe474342885a70d1b2452c1e2,1,boleto,1,97.79
f2a4c561299677eece6ced2539757ef8,1,boleto,1,116.36
2cad5aa95a3bc7f622d44d01452b7887,1,credit_card,2,143.06
c7756342d355d13eea40a754b6602da6,1,credit_card,1,43.55
ae0c703b9ca19474ade7bec18099ad7f,1,boleto,1,65.05
21ccfd8ee777c40d2407604c5ddd2db1,1,credit_card,4,118.88
657516e76af3d3776fa65ce47ce04d57,1,credit_card,2,121.44
14896b78d03e4c9b80d6b32f73b2fb0d,1,boleto,1,113.76
ef1b29b591d31d57c0d7337460dd83c9,1,credit_card,3,92.27
283548b206a96af4094495858774befe,1,credit_card,1,401.07
2536adb313f6bc4854a1cc21a2ecde8f,1,credit_card,4,87.94
b448af855d1372c2e0375fbea27782dd,1,boleto,1,51.13
d437ec1ece70f3e35d2695adfeb8a272,1,credit_card,2,71.46
f967b3b4e10db096bfc62535abb40d43,1,credit_card,3,63.88
4832ff0402c0e07fcf802721babe2b05,1,credit_card,1,1201.55
330534a2e7ad98d0c76ee20bfa001c50,3,voucher,1,20.0
2eeb8e6a0c5f3787936ab06ff6dfc54f,1,voucher,1,35.07
7e90eaf88da7fea3fb251e0979bfc22a,1,credit_card,3,194.79
34984c4e45c628649f0e6c60a8f626f9,1,credit_card,1,18.43
51c68b0aedaa22a0b426f5635ac439b1,1,boleto,1,399.44
d7ed6c0330486c8239f4fd349450d270,1,credit_card,2,116.94
41e296c991263f9ade5507299e38fe72,1,credit_card,10,150.87
a849dc1b351c9075b4d4b00c45375016,1,boleto,1,334.67
d1129445a7d52481f5cd8c9198d4957e,1,credit_card,4,198.68
8f50ea351cdf971144474e5a4aef9dd4,1,credit_card,3,38.01
f804f51ce462b9e8544ac8db4b43362c,1,credit_card,10,113.33
42d8cfd4e239b47ae745848a8bdd5193,1,credit_card,6,67.98
fd6eda1ff5aedbd14847c99543d9162f,1,credit_card,2,172.85
4053d75129c21cf5b41d41e6bdf3cd28,1,boleto,1,86.24
b0c7196170c9adcbf44c5b77f03165e5,1,credit_card,2,111.56
09cbc615350e91dae35a37b78994c91f,1,credit_card,2,196.01
fc504e55e65297119164294412b4635a,1,boleto,1,40.24
48acec853641fe35696ffb5b01c44dd9,1,credit_card,2,58.76
b55194d272b7e65501f2d19906f38060,1,credit_card,5,127.92
788e7378d74502a8c60a80b6c66552b9,1,debit_card,1,132.34
d2fb203e007fe808d4bb06b2df37b610,1,credit_card,8,207.94
251b17268a3a756c257de7aff90dc882,1,credit_card,2,66.78
d73bf025952ff50e52729bd60ba12f28,1,credit_card,3,136.76
0c1cc28155fd9320c6ffca57c92999a0,1,boleto,1,71.33
194722a4c1cad67f5b368dce6edcc88a,1,credit_card,3,78.19
6c353b764e0d5e28cb2852e8e8603def,1,credit_card,5,144.12
02e405aa2667a116637cdb4affaf93c0,1,credit_card,8,162.33
57478ee9ef95eb7cdf2d930b8ff9ff80,1,credit_card,6,82.33
3307f8928b8114ca0acccad2dd716b35,1,credit_card,5,115.15
450b2dfcd82c6f60f6ea30628ebf2945,1,credit_card,3,184.49
fba5f0680d7e30d3148e17be8bce108d,1,boleto,1,96.32
63001e1c2d2bbc51ed386b4830c757c8,2,voucher,1,178.1
9af977c382c0327169fc10939881b472,1,credit_card,1,46.15
61dd76fc641eea1c3ecc493b029e935a,1,boleto,1,138.64
c8fbeee3ca85a32da48fa57b351b18c2,1,credit_card,1,41.96
1c8320ef825c18190be58cff7d6afb97,1,boleto,1,41.84
fbf352b18a26c6a86a53cca922facd25,2,voucher,1,91.68
93185bd1aed7a10299305299fcbebf3d,2,credit_card,2,25.52
5036504a490faa98bb9506a134df8a6a,1,credit_card,1,118.58
db2c7430f7ab0de1860b953f210f67c5,1,credit_card,3,165.8
7ece3f32d060f91a98d50279ab15ebaf,1,credit_card,3,159.94
07c8d74971a3302f6e7d2b0017ffb295,1,boleto,1,75.67
08edeac38b68f66bf2e8c3701badde1c,1,boleto,1,163.92
7994bcffb9f5d5a702c9fc4f08cca8a9,1,credit_card,1,71.63
de10731f0b37b49c3359218ea1062b36,1,credit_card,2,72.14
e347669c9f1e06e47e56b30477d2eb1d,1,credit_card,2,84.14
82e070eba489c61a48344dcd12ecaada,1,credit_card,7,365.78
60a348897e04524c8ab3287426da6417,1,credit_card,3,175.55
ba8b7845d823368d4400a8ecc26333ac,1,boleto,1,164.38
788bfedba1f3c6d71e9572fbf8dc033e,1,credit_card,6,251.11
9c5dd45ca53ffa7f21772e36f950da8f,1,boleto,1,371.35
e9393662026f1973d6330fb33ef1ffa5,1,credit_card,3,76.28
225c6cf7ed45310f85da43b31dab00ff,1,credit_card,5,283.57
001427c0ec99cf8af737bd88e92fd444,1,credit_card,1,83.25
8a0e7dc6461a019b6edd6f6cdf26f475,1,credit_card,1,368.92
38d4786d1c7b6dae14470fdfb8616bb0,4,voucher,1,0.43
3459f554a17b52bc945b6cb98f90142e,1,boleto,1,29.38
0fb63c1a900398faadaf818216263fd5,1,credit_card,1,111.6
1bfde5e32fa7b177c2c0f313c67ee333,1,credit_card,1,81.21
fbc12089bbd03e3a825625899c8c8f92,1,credit_card,5,105.54
54211b079335a9762f2137bb38792459,1,credit_card,3,939.11
5d05c998a38706f49de186001b342faf,1,credit_card,10,125.51
fa03573c5b1e111542c72cbb1453c85b,1,debit_card,1,116.07
499798fd04e5748ac54b4456d1b7995c,3,voucher,1,20.0
55ff54e053fea20c279fe3c8b698bcca,1,credit_card,1,76.17
c3eb293fd154223498b6551a728203e8,1,credit_card,6,328.3
6e3a62e4b3150455350d30705dc23ac3,1,credit_card,10,235.78
bd5cbf5e78a2aaafc9f6315090775f69,1,credit_card,6,241.61
1747c5b6d79e2facdab870f3ba6c6839,1,credit_card,8,368.11
ef8cf6d88de00f6cd773dbe8e7a23c16,1,credit_card,1,79.24
fa086b521df2d133df67f2883eadad21,1,credit_card,2,175.3
7708348e3397bde852e5dade4c632d8e,1,voucher,1,62.68
c3238b66f1aaff3377a91bf1a3990e1c,1,credit_card,8,369.01
a4431cbd79dbddaae7988ce6091cbc3c,2,debit_card,1,26.2
fea4df6f0bd3b6a85cfe1555dad66203,1,debit_card,1,121.62
2445b0faf0a2b2139e508f277424eeb6,1,credit_card,4,40.78
e907b2e33705c695c9086a8e3ba8be42,2,voucher,1,28.4
f40432ad717d2f328101784226c8af17,1,credit_card,6,1556.67
ce5cc8db5db3cf165759073512ba3d82,1,credit_card,1,47.71
f82a2055f59b4ccf07be7a6e9d52debd,1,credit_card,5,75.36
131497483f8457541cf92c467b847c39,1,credit_card,3,103.37
d69debc082f137c0a4c9edaddd52b1fd,1,boleto,1,94.26
dff351d499a7a16d302eb0c77d6fc100,1,credit_card,3,120.4
8bdee3a9ff0651eb881c70cd55a75a23,1,credit_card,2,112.3
434455c454a49013064dfa54585892fc,1,credit_card,3,235.61
9df818a3b1089e9e3af14f2ac8ad6f1d,1,credit_card,1,554.32
df172721d81e6135d97fc547f2bf7666,1,credit_card,2,40.1
daa13cb5f8efbd2ee69043963b0f233c,1,credit_card,8,155.05
9e3e7df33c7dfa9804a566b2b73e94d4,1,credit_card,4,45.5
ba0a3547cd2efb300852cd0ce3241296,1,credit_card,2,47.05
2cbc139e18b171e8ef81d14f48800cfd,1,credit_card,2,103.71
ded094084602b9a58f2615372fd3a99b,1,credit_card,5,53.58
c1bcd85491d0472bf5d90c9890197a75,1,voucher,1,171.49
3615f94f721a151022a1394e0917eb9c,1,boleto,1,126.64
78897a5fe1c573c63f82070220ff2da5,1,credit_card,4,163.61
a55747e3eb2e893b9c9195f00307e0e9,1,credit_card,1,86.8
6c11e140918a3b9a02281ef9ca0fa248,1,boleto,1,87.71
875e51f9d6e1c16b9c8efd34fce58b13,1,credit_card,1,31.36
3243b3ca1a31c24c748cf2227dc29eb5,1,boleto,1,263.22
eef9ed469692b10f7592bb267b18976b,1,credit_card,8,241.47
f45965bd7398fb200b05573791ae4096,1,credit_card,1,65.95
505bd68247a13876bb61245104daf074,1,credit_card,1,175.52
e8f1e6bc58ce50eb224d5ea7408a88c0,1,boleto,1,180.76
951f0ff2668075024286016d68600d26,1,credit_card,1,90.18
b1567912ffcf619427d2b2104ea02e1c,1,credit_card,4,230.6
0eb75d20173919818bfebe16eaf91333,1,credit_card,5,97.24
657e64a0e86917e93318c0c3159bec13,1,boleto,1,125.52
818996ea247803ddc123789f2bd6046b,1,boleto,1,150.89
26ab105de6689a556ce3ab6932ee68e6,1,credit_card,1,64.17
5290e7df554faefd14affce83e43578a,1,credit_card,9,213.49
954d00ca20db56e3fefe0b6a57267ee0,1,boleto,1,21.75
140ef097b98b5bb78c44c3e2cefadd72,1,credit_card,4,126.81
7e6539e0940d836317038bdfe085f18f,1,boleto,1,70.3
5897449bce69856d88610b3c0f4f63b5,1,boleto,1,199.36
00a1e977cf6e672402963940db55d919,1,credit_card,1,32.64
126e645df0c526ccbc4b5561c91feb56,1,credit_card,5,164.79
b018fec2173b0642a742be5fd3a76683,1,credit_card,6,124.52
b5d124183f47ec6adf54b1cfc3e445f8,1,credit_card,1,44.01
762daee2f96924ae9dd917fee13176a2,1,credit_card,10,490.53
1f5135a8f9c333ed6694338740b9fca2,1,credit_card,2,133.69
dcaa8a5fd8f675e791daccbbbc9caf11,2,voucher,1,28.47
b88655bfa5742903fa6b2162ee31ac87,1,credit_card,1,134.58
7a28faee4e4959f358d2fdbe66e22107,1,credit_card,10,255.46
746cc121ac6f89db74a5fd4561727252,1,credit_card,3,161.62
489d87d975c0d954b27ca5482aef1e91,1,boleto,1,162.9
ee379f722c4341641c16be92f2175437,1,boleto,1,44.84
d9824f21d1f1d7e95d054b0becab9790,1,credit_card,1,32.0
d78264dfb6f861bf1e46f2dd57e89ab2,1,credit_card,6,202.91
c6923c3d37451ab418ddd917165051c0,1,credit_card,8,177.46
b16644ef8d90f85510ad8fc9741edd46,1,credit_card,1,47.77
456be31c2b2f9d2c2af2e828084a8511,1,credit_card,1,42.11
88b89dae0dc52bf881d9a8a9072f880c,1,credit_card,4,45.0
1810b37b35111f0cf8e99dc2e0bed67b,1,credit_card,8,279.56
810d545dabba289acceb26d903569e4c,1,credit_card,3,90.59
7af964692dbab0c7e5f70ff30f03b7df,1,credit_card,1,41.46
dd0772fc1baae39225ffcb43bbb71a99,1,credit_card,2,139.27
89cd9f68aa6c5370ba3443f02292f7a3,1,boleto,1,46.22
a64eb25e0dd8c44b06faa35ee742d6bb,1,boleto,1,78.2
26df00352f2528817ab4065c2f3f519b,1,boleto,1,185.96
eb95a4c291f6bc5ae2db8d266d20058b,1,credit_card,1,34.0
9e317c05a75e38a2bdf6a454d8770ba0,1,credit_card,2,52.78
d64129bd118f963e990da57952b940a8,1,credit_card,1,89.91
d64aa68e4a96734f280b7ddf0852d511,1,credit_card,6,256.79
8b6ca3212d045d15ba0abeca92515201,1,credit_card,2,48.13
ffe49171e120186dcc4c444b55691810,1,credit_card,7,76.85
02036bc298ab3c1efc98b116f420d646,1,credit_card,2,42.97
92b2185ad7819322fe1488669fcb1f31,1,credit_card,1,48.68
76fa5079bacbb2380a971adbbc40676f,1,credit_card,2,83.26
9791bda638a9df3f81f78f47b871ad2e,1,credit_card,4,95.68
506fad0fc79d02f8f890d91eeb9fddf5,1,boleto,1,82.98
7389bceecae734fba2734abb0d23df23,1,credit_card,1,71.53
89289862108c78037897ba5b75f5253f,1,credit_card,3,98.1
f27e6836b49533e5507bad24755cac6d,1,credit_card,1,81.6
50d36900e2abb216027b96c46c79015b,1,credit_card,1,80.61
b83bcc2e6111826562978d06d5de4e7e,1,boleto,1,110.38
e9280658289b5c5215dcc3b7183c0541,1,credit_card,1,35.69
e4517d1185ecc155fb8193a53f0e089a,1,credit_card,1,44.09
47fd73d4c6ac6514ecb8b7429d90d0f4,1,boleto,1,150.83
b7579d24f5b2dd3e20f2e57d0e07d170,1,credit_card,6,504.37
96c36d3faf307d34e6087d144458450f,1,credit_card,1,36.69
2c1a2f921c5be4edef5b3cc5f8e79477,1,credit_card,3,73.27
4c7c07c668cc6ddf5697998d547e6d41,1,credit_card,7,140.3
9676a8d4d68b73a967fedb5eb0d82c21,1,credit_card,1,91.42
ceb0508b7d0cebf8cd0cf1052322da3c,1,credit_card,4,119.9
1f206aee577f50401576d48a17d2249e,1,boleto,1,48.69
c53b2f33c8e307e7253650b9dc6cadd1,1,credit_card,1,307.27
2861a93eebd2b51ec9cf6dd4eb7abac6,1,credit_card,8,415.87
197fdb2270597913a3ba471f251d01c5,1,credit_card,4,84.16
0a9ce4ac2d44f45f52feb4747f238d5d,1,credit_card,1,110.1
30c3c6388d83af1e5d2919082f177a66,1,credit_card,4,255.49
498c950b1765883c2a104b8dd227ea90,1,credit_card,8,260.3
f3d080189527bee0d1c18363cb6a7b88,1,credit_card,4,157.26
7b636347d9f87d9b9a48755fd8495709,1,credit_card,8,255.18
f2664c7a8066f3a82b36c7c8f916eab4,1,credit_card,5,172.45
e903b78abd758568d7597212405c6576,1,boleto,1,157.86
b8297ee8722ce94cc9a2e9263124cd36,1,credit_card,4,45.57
4bd80487e45eb96ed277f47d7b9dca63,1,credit_card,10,509.66
a5120ed3cf3bce38162653b51ce81d04,1,credit_card,9,99.32
b477500d4ae1723dcb01f4eac28a36ad,1,credit_card,5,293.46
44d9570957b8244670f565604344b98e,1,credit_card,6,189.38
3f1ce5993887adf8fa64399d04ddd7eb,1,credit_card,2,163.95
6b3f2266795978c64cac85940e2bc89d,1,credit_card,6,63.66
7b60439ce00c75448babbcbfb0bdb6f0,1,boleto,1,112.02
084dc35511ef0934cbe4f52d6b1e17ed,1,boleto,1,21.38
ce494340c13f9d32e146542913726ce2,1,credit_card,1,40.22
f2cf45e30b7281798c16050559433fe9,2,voucher,1,66.08
75e3a145a842715ed463a3a4ca34e489,1,credit_card,15,164.32
a611e6af3e6a868d568a1ad2cf45c9bb,1,credit_card,10,109.97
810a20b5d63b93c766be34093cf05187,3,voucher,1,17.38
837b75362f8a7c08c85182dfd16cb72d,1,boleto,1,23.84
d1846813d43b3ddbf1b6394b223a4d6c,1,credit_card,1,1.26
5d333a08c9bce16bf18ed14c4469c1ce,1,credit_card,1,79.51
033b0e94801f401cd19503fec4b784d6,1,credit_card,5,89.19
6304866866c7683271828d0a97c0e2a8,1,credit_card,5,128.77
2f3187c040a5b2888773b44ae1c74c27,1,boleto,1,89.88
de4c5454fb8e64f76ec9689a472b23c7,1,credit_card,4,235.88
299e8d399d78b7abc915b3d059a6c712,1,credit_card,5,180.34
5d67cca99e80d5f9cc0cda0ce73ca3a3,1,boleto,1,104.56
ac8a707fb4b1197afa70e75fa66f187d,1,credit_card,1,33.34
82d245626bb050657e0c8b5402fe27f3,1,credit_card,9,91.01
7b875e17a8b649ecb72124320bdfd20f,1,credit_card,3,203.96
adafec3176fb473c2f0ad1d92154630f,1,credit_card,8,296.73
5bebe0296b65287e94b489cd279782cc,1,credit_card,8,703.06
0c5ba56a140a9fea3b9815c2a191c47b,1,credit_card,1,52.29
3e43e4dedffaf5c15e579786d0b5317f,1,boleto,1,134.36
2af6a9d6406504aa92a844c413551a60,1,credit_card,1,49.24
222fd80282b4b53ba4affcabaaea6b31,1,credit_card,7,713.59
98a82341c3a895d022fd7ba18f16e7a2,2,voucher,1,19.99
88d7788f2c5eb4f76ca8186a46e03fd8,1,boleto,1,55.43
b30af538bad5d47134c88fefbad8e35b,4,voucher,1,23.15
251f0a3981c4a8cb853a9cc9d6ba49ad,4,voucher,1,2.54
e31d53f30f45a0aa76551abf55d14cae,1,voucher,1,25.09
44628cfcb3b5de94aed835b088caf99a,1,credit_card,2,167.39
e543b020936a3e9d38da0839c47bc358,1,credit_card,6,66.05
a3797015424a5a2313a4b102d5899cf1,1,credit_card,1,55.09
fb415a86a28d4698a9be26d2e871d31c,1,credit_card,8,685.4
16651b7711b8c360e79e0ac07fc8a1a9,1,credit_card,1,7.52
3deb7346dbaa00ea4431f0d97a6ce758,1,credit_card,3,35.34
30a08f0074bc43c8284b61015a6c530d,1,boleto,1,117.36
