product_id,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm
1dc7685f4fdb9622d84ae2ec658d5bbf,informatica_acessorios,54.0,292.0,1.0,1025.0,27.0,13.0,19.0
a936128139f1e619828901ea0e771330,informatica_acessorios,52.0,145.0,2.0,250.0,30.0,8.0,20.0
10335f29114548c89998eb43398f58e5,relogios_presentes,59.0,718.0,5.0,250.0,16.0,2.0,11.0
8c96a6969d0fad20629fec9c1ea45e02,beleza_saude,50.0,1400.0,1.0,400.0,19.0,20.0,18.0
a646939770b864f77ca0e16b99a8f526,moveis_decoracao,50.0,598.0,2.0,700.0,80.0,20.0,20.0
c81ab664e91744dcc7c09dd12d97aeae,livros_interesse_geral,45.0,301.0,1.0,1400.0,26.0,7.0,26.0
e0cf79767c5b016251fe139915c59a26,beleza_saude,55.0,388.0,1.0,250.0,16.0,5.0,15.0
f59871b3d9da4c64cbe41ad3dd04dc14,artigos_de_natal,60.0,565.0,3.0,400.0,17.0,21.0,11.0
b99e4f4fa3f421e0ffbd512d9f152dec,eletronicos,52.0,240.0,1.0,1050.0,22.0,9.0,12.0
01c666c82f414c762ad21bffa56e8b49,brinquedos,55.0,242.0,2.0,50.0,25.0,11.0,15.0
4520766ec412348b8d4caa5e8a18c464,automotivo,59.0,956.0,1.0,50.0,16.0,16.0,17.0
bfbc74aa36c840ed231ac481b9b0199d,beleza_saude,35.0,1299.0,2.0,1145.0,19.0,18.0,15.0
57e089e3103f5cda6a4ce23b77399bdb,bebes,18.0,1194.0,4.0,650.0,20.0,8.0,14.0
879089af9bd91cf72a7154b3be3e1074,esporte_lazer,56.0,752.0,2.0,200.0,16.0,10.0,11.0
8443cb4cf7bf64bd0ff6e70cd9c2b246,cama_mesa_banho,53.0,352.0,2.0,400.0,50.0,11.0,11.0
417cb83dd485ee72fb499bc6c5cd69c1,moveis_decoracao,46.0,283.0,1.0,2000.0,30.0,30.0,20.0
141125957e8b78c5cf939c18077fa2f7,eletronicos,45.0,88.0,2.0,200.0,22.0,5.0,11.0
67e927f7378303fc91ee4c3fc301bf5a,perfumaria,47.0,2024.0,1.0,251.0,18.0,11.0,15.0
5e98bf1c0b10e3178f1278030034c1fb,informatica_acessorios,29.0,587.0,1.0,675.0,50.0,5.0,20.0
f83fd2b539bc73678c65be8d418be8c1,fraldas_higiene,45.0,321.0,2.0,200.0,22.0,8.0,16.0
70c09a6d537cf2d213fe0169db7d209f,esporte_lazer,57.0,1101.0,4.0,1250.0,33.0,30.0,21.0
37c5b1281e2b86442a3d6a5478af7ab8,bebes,54.0,921.0,7.0,700.0,25.0,10.0,25.0
e7bbc0d43d1f5cb09bab95b664236633,informatica_acessorios,38.0,716.0,3.0,833.0,19.0,12.0,17.0
7814c273ab16783d73a9863ebfa8b141,moveis_decoracao,51.0,756.0,1.0,12250.0,45.0,35.0,45.0
e256d05115f9eb3766f3ab752132a4e2,informatica_acessorios,42.0,399.0,1.0,740.0,26.0,15.0,19.0
e3263eb093d88b95abce97fe0c864421,casa_construcao,55.0,1313.0,2.0,850.0,20.0,20.0,20.0
f5badee8a0e679f057ec0ca4f0f32dcb,construcao_ferramentas_construcao,59.0,427.0,8.0,450.0,20.0,10.0,15.0
4a579d3f0c38c12a0e22c0146f2356f4,cama_mesa_banho,49.0,82.0,1.0,1000.0,40.0,5.0,25.0
58a60c7961bc8fb3a05841dc6d594658,moveis_decoracao,48.0,554.0,4.0,6600.0,35.0,38.0,35.0
99a4788cb24856965c36a24e339b6058,cama_mesa_banho,54.0,245.0,1.0,1383.0,50.0,10.0,40.0
757e8df3e7c5c52482db573f5f368e1d,consoles_games,52.0,574.0,1.0,400.0,21.0,10.0,13.0
aecd0c211a5e24ca163d35e5087189ed,esporte_lazer,50.0,333.0,3.0,4800.0,50.0,14.0,33.0
c3ce49d20cc5d56f0419f256c480e235,fashion_bolsas_e_acessorios,41.0,412.0,5.0,100.0,16.0,5.0,20.0
e38ae1121c1566bb56b728d8079b2d75,informatica_acessorios,42.0,226.0,1.0,275.0,13.0,13.0,13.0
83b00325c13c44245b2c3a2befa62a0e,bebes,56.0,621.0,1.0,10700.0,40.0,40.0,40.0
23227b07fc69250d2fa4be6602011aea,cama_mesa_banho,46.0,171.0,2.0,1250.0,45.0,10.0,15.0
592ff96534d1910c18025cee34d5c8de,eletronicos,60.0,517.0,4.0,200.0,16.0,6.0,14.0
abff09d5c554ab5e3c1180a55635dca3,pet_shop,21.0,1811.0,1.0,900.0,30.0,33.0,30.0
c765fb286266d05deb16689631d841e1,papelaria,53.0,251.0,2.0,700.0,37.0,6.0,29.0
56cd306d7a869c029cd2f165e4dc928e,automotivo,58.0,341.0,3.0,150.0,24.0,2.0,17.0
9fe172fa8e662ca8572cf12abf8bce23,fashion_bolsas_e_acessorios,36.0,412.0,5.0,150.0,16.0,5.0,20.0
72d3bf1d3a790f8874096fcf860e3eff,brinquedos,57.0,341.0,2.0,583.0,20.0,21.0,20.0
e9ceb9123d3103b7ad293c168dd3a547,cama_mesa_banho,46.0,333.0,1.0,6410.0,50.0,26.0,44.0
97b3b8e8ed22d0ceb3b3c520e806a334,eletronicos,40.0,395.0,1.0,200.0,22.0,14.0,17.0
a7216be504e1ff211b67479ab193a552,utilidades_domesticas,42.0,886.0,3.0,5200.0,50.0,23.0,27.0
cd9e2444207cd970011fe53c19d72caa,moveis_decoracao,56.0,196.0,7.0,550.0,29.0,16.0,14.0
71e2b3f30ba90c0eeaf3d43ec349ca8c,beleza_saude,57.0,416.0,3.0,500.0,16.0,2.0,11.0
9bfc55df037ce3ac01bfd84781adf7e5,audio,45.0,1654.0,3.0,530.0,19.0,14.0,15.0
9c5cec867c62c0ec4674b002eb1c3e0c,eletrodomesticos,33.0,94.0,1.0,15875.0,54.0,46.0,32.0
5ccdfc35d9cff8db4fa46b83d5712899,pet_shop,30.0,764.0,1.0,15700.0,81.0,19.0,60.0
9a98180ffbd0765e89f11cc8dd2385f4,moveis_decoracao,63.0,639.0,2.0,1500.0,38.0,7.0,28.0
3cb39171fd36c50097f2dedbbe0dfe6e,automotivo,60.0,3136.0,4.0,100.0,17.0,10.0,15.0
65e3848513c9ab70bf542e5d694cf072,beleza_saude,46.0,1001.0,1.0,575.0,25.0,13.0,14.0
5d43da09d9bdd70109b2cccd41632a06,malas_acessorios,58.0,680.0,4.0,1500.0,41.0,15.0,29.0
775596b5ab8f1cb5890c7263c1c92bc4,la_cuisine,59.0,731.0,1.0,2200.0,84.0,12.0,15.0
cac2a35a7d2ff513045a3114a29b4398,informatica_acessorios,52.0,414.0,4.0,225.0,16.0,19.0,20.0
effa78286556d5e79cda2b4aba96a534,brinquedos,53.0,190.0,5.0,700.0,20.0,30.0,31.0
6a984aca8806747c09165b7767a3204e,cool_stuff,60.0,1379.0,1.0,16900.0,39.0,62.0,34.0
b4183f86c9a0c7a13138ff4575114f76,brinquedos,56.0,545.0,4.0,900.0,17.0,40.0,14.0
eaa3c87492892d3e6861f0939b4dbada,eletrodomesticos,44.0,113.0,1.0,100.0,20.0,13.0,15.0
0daaaee8a33938591e1d5b980e65046e,cool_stuff,33.0,434.0,1.0,550.0,22.0,6.0,22.0
216fc7d2fe90eccd658f30cab5bafa83,brinquedos,50.0,1116.0,6.0,550.0,22.0,12.0,17.0
de20d07a4cb6565ed32339ba6a9ea541,construcao_ferramentas_construcao,51.0,250.0,1.0,1100.0,40.0,37.0,35.0
fe01b643060a6446e59f58e3021e66b3,perfumaria,40.0,659.0,2.0,1250.0,26.0,21.0,20.0
d2a6a1234a2a54138b50cfea40992d78,relogios_presentes,46.0,206.0,1.0,700.0,21.0,14.0,14.0
770c257cdfc072fb50ebf2bbd6696fe1,bebes,54.0,581.0,1.0,1150.0,18.0,18.0,11.0
fa87bc5ccdd8ea6e54117916e485cb48,cama_mesa_banho,54.0,634.0,1.0,1000.0,16.0,10.0,16.0
bd7cd34fc6d02e730221b11edc354aae,brinquedos,36.0,651.0,2.0,704.0,25.0,22.0,23.0
2d4086091519b04cd687a38e33dc276c,informatica_acessorios,59.0,1080.0,1.0,200.0,20.0,10.0,15.0
d392a00a8d96150a649853d20d63e8ba,esporte_lazer,47.0,490.0,1.0,1500.0,22.0,27.0,22.0
1d297ac3d18250759eb36e8b6c18fb5b,perfumaria,48.0,881.0,1.0,700.0,25.0,12.0,25.0
907539b8216ca1250e5e974b4047699d,relogios_presentes,60.0,862.0,6.0,500.0,16.0,2.0,11.0
d339b523c298009f15d242a3a99392c7,ferramentas_jardim,51.0,2559.0,3.0,850.0,24.0,9.0,26.0
3b0f7951038b105522c2d566b54421f7,telefonia,56.0,341.0,1.0,175.0,17.0,6.0,13.0
68e2f443d819056e1a6b7b29729f7bb7,beleza_saude,46.0,886.0,1.0,650.0,27.0,9.0,18.0
2873da054c3a30189c5aac7b87d3b6e9,,,,,1150.0,40.0,11.0,15.0
4c82a40c8390fbe525e50bd06fcebe80,esporte_lazer,43.0,2376.0,3.0,150.0,16.0,6.0,11.0
a35a9f46dcee0a67c8c7ad8493eb4135,informatica_acessorios,33.0,1084.0,2.0,200.0,41.0,2.0,29.0
bb0697bdc552a255c992d331ca09afe3,telefonia_fixa,63.0,867.0,2.0,500.0,20.0,10.0,20.0
8097e6d8de77768d9f72295263e440fa,beleza_saude,37.0,601.0,1.0,224.0,16.0,13.0,15.0
4299211de0fa49785bb3115aa2b25c61,brinquedos,44.0,956.0,3.0,200.0,20.0,25.0,25.0
44f90f085c7a825863cbf867990e1513,beleza_saude,39.0,1200.0,1.0,517.0,25.0,13.0,16.0
5f42d57952b7815098979a5c4fa6f82a,beleza_saude,60.0,919.0,1.0,150.0,22.0,3.0,15.0
8a90417eb713be09fd87a5d077ae06a2,esporte_lazer,59.0,3949.0,10.0,500.0,20.0,10.0,15.0
0a4093a4af429dc0a9334300e5c13ae5,beleza_saude,56.0,389.0,1.0,300.0,16.0,5.0,15.0
d39d1b0a696aa782911206ec3c023ab1,livros_tecnicos,30.0,2871.0,1.0,300.0,21.0,2.0,14.0
0081787b18cce4acc2d1adec4520d7ba,construcao_ferramentas_seguranca,56.0,841.0,1.0,1340.0,32.0,14.0,27.0
8dff5399c7a5552ee041c8bb465e5288,audio,48.0,351.0,2.0,100.0,19.0,4.0,11.0
d5991653e037ccb7af6ed7d94246b249,informatica_acessorios,42.0,363.0,1.0,922.0,30.0,15.0,17.0
82e4ad16521ca131d95e198d507db370,eletronicos,56.0,343.0,1.0,150.0,19.0,12.0,16.0
e7e0728e9e488b0a67ef4d95e98ee4c8,eletrodomesticos_2,58.0,722.0,1.0,13850.0,35.0,95.0,25.0
08574b074924071f4e201e151b152b4e,ferramentas_jardim,36.0,450.0,1.0,9000.0,42.0,12.0,39.0
4413a608a42bd21bbf9d5abbd58c249a,cool_stuff,57.0,1620.0,1.0,2350.0,16.0,40.0,16.0
2345a354a6f2033609bbf62bf5be9ef6,telefonia,43.0,1741.0,5.0,150.0,19.0,5.0,11.0
85eed6b3f52d601d2a288e2668b888df,automotivo,51.0,719.0,6.0,4950.0,53.0,43.0,11.0
686f5682d2be7689714c5fae465de396,ferramentas_jardim,40.0,275.0,1.0,150.0,16.0,2.0,20.0
a8ab87e971c2d89c8eff5f87fb481a52,brinquedos,47.0,863.0,5.0,475.0,25.0,28.0,25.0
9806189f9cb679bcd5326b460c2b9073,portateis_casa_forno_e_cafe,56.0,901.0,4.0,2000.0,17.0,29.0,17.0
750dcfda0a9788bba89c94bb82a322db,utilidades_domesticas,48.0,197.0,1.0,7350.0,25.0,62.0,25.0
32b9c3230a57c4312a9419c44a2e45ef,esporte_lazer,48.0,596.0,6.0,1600.0,95.0,16.0,16.0
73c0537a6f1d148275c69a114b2d8bf3,automotivo,59.0,605.0,1.0,450.0,27.0,10.0,17.0
c36f564e4c2baa5ed9d7bfa1a111c29c,artes_e_artesanato,20.0,604.0,1.0,1025.0,21.0,9.0,21.0
4fe644d766c7566dbc46fb851363cb3b,artes,48.0,1232.0,1.0,1700.0,65.0,6.0,50.0
d1a57f4402dbfe2cb1c271ad0da64311,beleza_saude,58.0,509.0,2.0,650.0,22.0,12.0,22.0
566d84921b4311ddfda6ea8b04a2678f,utilidades_domesticas,41.0,350.0,3.0,500.0,20.0,15.0,15.0
9275e1f75faf1d3d1f54e4cb63d12a36,automotivo,51.0,375.0,2.0,166.0,22.0,7.0,14.0
fb01a5fc09b9b9563c2ee41a22f07d54,consoles_games,33.0,912.0,2.0,1500.0,33.0,25.0,11.0
4fb651ace30be388c0e95f48f3308e5a,cool_stuff,50.0,412.0,1.0,2725.0,43.0,50.0,28.0
0cbeda603059c985268afd35128be303,papelaria,57.0,320.0,2.0,1450.0,38.0,30.0,28.0
9f2d380101b20c5fb31454776800c445,esporte_lazer,63.0,929.0,3.0,1300.0,80.0,8.0,15.0
a38e6346616a8f362c328b9537b1ca4d,fashion_esporte,38.0,220.0,2.0,250.0,18.0,12.0,12.0
914c9e9af640dd56f48764a225b00f89,moveis_escritorio,47.0,1047.0,1.0,7463.0,56.0,64.0,35.0
816f6efbb3598f798900557f628e8a56,relogios_presentes,48.0,1940.0,3.0,354.0,19.0,13.0,15.0
e0d64dcfaa3b6db5c54ca298ae101d05,relogios_presentes,35.0,514.0,2.0,4338.0,17.0,12.0,14.0
8b52af498478ac72226c6bdaa89f27de,bebes,60.0,924.0,7.0,800.0,25.0,10.0,25.0
ef23a80c3e7f9c63e9956f6f54b1cf15,perfumaria,40.0,3863.0,1.0,150.0,16.0,8.0,20.0
7e6c4a0bf900e259f50ba63331fd2785,relogios_presentes,59.0,755.0,2.0,250.0,16.0,2.0,11.0
d538285bd15e067ff40beb6f988b794d,pet_shop,50.0,1301.0,3.0,500.0,13.0,10.0,10.0
bc297f26ff9d18614a6243eaeeb6ef9b,automotivo,55.0,855.0,5.0,5550.0,44.0,17.0,30.0
be4e205f4a7283ce05c3b9365d283adc,esporte_lazer,51.0,278.0,1.0,275.0,32.0,20.0,33.0
8b5a6c234469d41bbd08bffea91feb3e,cool_stuff,40.0,269.0,1.0,600.0,40.0,5.0,30.0
1871f846d88e6b0632e1058b61d35964,telefonia,53.0,320.0,1.0,117.0,19.0,4.0,14.0
5a4ec7366f4a5fddd269c4d9a047c6c3,informatica_acessorios,43.0,205.0,1.0,200.0,16.0,2.0,11.0
530989bc6eff4420c49a84214ab1eb51,telefonia,58.0,423.0,2.0,600.0,23.0,7.0,15.0
40a13d0a09a3d1334e8537ce3194f0ec,esporte_lazer,45.0,1771.0,1.0,550.0,20.0,20.0,20.0
ac44def10e24998cdee20a208d691127,cama_mesa_banho,55.0,1208.0,1.0,1175.0,45.0,7.0,35.0
419cb1b441eda9b92ebd1a1b96090c26,telefonia,60.0,777.0,6.0,350.0,17.0,4.0,12.0
c233a2dd158de2f5877ef680906a2c33,cama_mesa_banho,59.0,238.0,1.0,2250.0,37.0,10.0,37.0
31fa8a1e88207a7ca942495d88e590c2,beleza_saude,29.0,925.0,1.0,2200.0,28.0,23.0,16.0
a0b940038a7c1b3af0958334fdbf3212,telefonia,52.0,511.0,1.0,100.0,20.0,20.0,20.0
f4f67ccaece962d013a4e1d7dc3a61f7,automotivo,52.0,603.0,1.0,7625.0,61.0,14.0,61.0
a4c7e73a8ce075149b5f6592fdd29367,informatica_acessorios,56.0,195.0,1.0,200.0,20.0,20.0,20.0
1a69b9ec6d25d7656d024ad51f55c0ec,cama_mesa_banho,57.0,795.0,1.0,2950.0,19.0,35.0,31.0
999f8a403c25d68c828a6915e13e89d9,telefonia,40.0,393.0,3.0,100.0,19.0,3.0,11.0
904df51afc994cd2a7bce1ec3ff5d9fe,papelaria,43.0,216.0,2.0,150.0,24.0,7.0,14.0
142edaf86e4eb5d0f928534667ab63f7,utilidades_domesticas,55.0,595.0,1.0,1300.0,30.0,30.0,30.0
efdd9c83779dc22fdcbfdce64ffef671,cool_stuff,55.0,364.0,1.0,178.0,17.0,9.0,13.0
044f05bc9de36e8a693a83e4bc79dd0d,telefonia,59.0,734.0,4.0,300.0,17.0,4.0,12.0
5716717fcac28d7783b530d6678cecca,utilidades_domesticas,49.0,85.0,1.0,1000.0,25.0,15.0,20.0
e8316a4667e5870c85e906b1f062bde1,moveis_escritorio,58.0,1135.0,1.0,9200.0,53.0,52.0,17.0
f5b952758d88a5995ae5c8208a63b913,utilidades_domesticas,30.0,235.0,1.0,3750.0,45.0,25.0,20.0
f9b178c9fdc90bbcfbd6c6b49ed47d4c,moveis_decoracao,47.0,894.0,1.0,1850.0,30.0,30.0,30.0
eafcf8d34ca443153c06cf1f6ee22d0f,informatica_acessorios,50.0,144.0,2.0,100.0,16.0,8.0,11.0
81ea712c5f76a3b1c0e4c3dbc5126404,ferramentas_jardim,52.0,791.0,1.0,300.0,23.0,8.0,16.0
c0293bb52f87cea29cbf4cfa3fa873bc,cama_mesa_banho,51.0,635.0,1.0,1100.0,16.0,10.0,16.0
f81d6d7097c75414e1b030de345ed740,cama_mesa_banho,53.0,588.0,1.0,1925.0,20.0,11.0,43.0
ad80a47aabd6cc2b47dbc6be05e5bdf7,esporte_lazer,41.0,1322.0,2.0,500.0,26.0,16.0,21.0
06edb72f1e0c64b14c5b79353f7abea3,cama_mesa_banho,39.0,161.0,2.0,350.0,25.0,8.0,19.0
759c85bda80286f647f1f71b847c6457,utilidades_domesticas,59.0,790.0,2.0,450.0,24.0,7.0,12.0
dc363002c653f0cdc77f9d0be45fa103,papelaria,59.0,149.0,1.0,650.0,35.0,14.0,26.0
e5215437680ffc2cfdb0ce9088870176,fashion_calcados,59.0,1757.0,2.0,500.0,30.0,5.0,12.0
6b8cf2f4f294dd4b50037f061f230fba,instrumentos_musicais,58.0,620.0,3.0,250.0,16.0,16.0,11.0
1b97621fc0e6ac58cfb272d5ccf8c15b,fashion_roupa_masculina,55.0,1241.0,2.0,1000.0,16.0,2.0,11.0
1cdfaf0cc5abd6063d3a10ae3318f345,cama_mesa_banho,60.0,298.0,1.0,2350.0,33.0,7.0,39.0
6c50c87e36d8641d67fbcceed5cfec5e,relogios_presentes,57.0,266.0,3.0,200.0,16.0,2.0,20.0
c50d3caa214edb26f1000f949b5e46e4,utilidades_domesticas,60.0,1956.0,3.0,800.0,40.0,15.0,20.0
14dffa241a078aeaebaef48a49e807ca,bebes,43.0,746.0,4.0,250.0,16.0,7.0,11.0
76e855b70f3c3b10b9cb7ac8f19c2ed0,esporte_lazer,45.0,893.0,2.0,1200.0,30.0,30.0,30.0
416c4340800aa9bce887e000e96390a9,utilidades_domesticas,50.0,751.0,1.0,6050.0,30.0,30.0,40.0
b38b25d838ae0b8385e8cc68b9017644,beleza_saude,59.0,1153.0,4.0,200.0,18.0,3.0,20.0
b72e2daf4a916d46eb0076071027d05b,,,,,150.0,16.0,2.0,11.0
7a5d0e89d069c89b2112e9da539343c2,utilidades_domesticas,60.0,1018.0,2.0,2250.0,22.0,22.0,22.0
495f9290868e1bde785d3c372608ad54,utilidades_domesticas,45.0,1455.0,3.0,5250.0,62.0,5.0,32.0
2bc88b31190908684ebece09e5358592,cool_stuff,40.0,2066.0,1.0,1650.0,33.0,44.0,19.0
ad6cb6097e3d27661b789a84ec7cc9aa,fashion_calcados,54.0,451.0,5.0,1700.0,36.0,37.0,16.0
4f4c375e79a2f5b62000807e99d85407,bebes,57.0,324.0,1.0,5700.0,65.0,35.0,55.0
332842d24e84234cd91299a225de76ab,relogios_presentes,58.0,1209.0,1.0,1750.0,50.0,6.0,19.0
f3b82a9bd4330abce1d6fc15a966e6d7,beleza_saude,52.0,1070.0,1.0,675.0,26.0,20.0,23.0
1de0af19bfefbea493eb82ef59bb2433,utilidades_domesticas,12.0,417.0,1.0,18800.0,65.0,35.0,38.0
348ddc765722b7885d765f63eed52eed,esporte_lazer,56.0,2981.0,1.0,2600.0,40.0,24.0,35.0
677d8ace413e0060fa8686cde56eaf10,relogios_presentes,54.0,619.0,1.0,303.0,19.0,11.0,16.0
15de022edf1005363381e66bed514528,moveis_decoracao,52.0,361.0,2.0,100.0,16.0,3.0,23.0
5a6e53c3b4e8684b13388d6aa4afdf12,utilidades_domesticas,45.0,176.0,2.0,200.0,19.0,9.0,12.0
076e4ce53c8914382e7ff3732511b17e,beleza_saude,22.0,363.0,2.0,633.0,26.0,9.0,22.0
0e13a44cd53f64403d91654786b6adcf,utilidades_domesticas,41.0,976.0,1.0,620.0,26.0,24.0,28.0
749d3e9ac43e769ce6245a97630f6543,artes,54.0,902.0,2.0,1150.0,16.0,6.0,11.0
a7d06b7704b157e36c45b898fa555dd5,utilidades_domesticas,33.0,715.0,3.0,450.0,21.0,12.0,12.0
8aa87bc5f3053b4df2b05a2d3059790b,cama_mesa_banho,42.0,599.0,9.0,1400.0,16.0,15.0,15.0
005030ef108f58b46b78116f754d8d38,perfumaria,54.0,942.0,1.0,50.0,16.0,5.0,11.0
c3c47cc2c109b294de98015792804e64,cama_mesa_banho,52.0,321.0,1.0,1525.0,33.0,10.0,21.0
50fcba527cde578e212f114ba5cfdfef,cool_stuff,54.0,874.0,1.0,1000.0,42.0,25.0,15.0
71d22271ee986bf5a46a2c199da0265b,cama_mesa_banho,51.0,875.0,4.0,850.0,35.0,10.0,25.0
ef66e63137bdd1b2e44aa968646fc1e3,moveis_decoracao,41.0,789.0,1.0,750.0,20.0,35.0,20.0
7931c305032ec48bb0ed7bd63539aeec,construcao_ferramentas_construcao,60.0,721.0,4.0,5200.0,49.0,13.0,39.0
95e25af33821b9d231e06f1e7cd34d4e,moveis_decoracao,5.0,267.0,1.0,2600.0,18.0,40.0,13.0
34a4076cd057a823247a5a44e84872d8,,,,,1900.0,40.0,40.0,30.0
b820acf9bf8fde90adc0b03e82045f77,moveis_decoracao,55.0,2095.0,5.0,30000.0,80.0,10.0,50.0
681953ccd5c33207d75571a4bfbe127d,beleza_saude,60.0,1209.0,3.0,150.0,18.0,6.0,13.0
7686fe49c98ae1c537b5cc51992f5d20,bebes,38.0,798.0,1.0,600.0,22.0,18.0,19.0
c2f3c9eafccd7ee6ea11f24d3e3b7366,automotivo,53.0,575.0,5.0,1100.0,33.0,27.0,26.0
4cd6ba4ea3112de8fc238307c4dc6307,cama_mesa_banho,43.0,506.0,3.0,1000.0,35.0,8.0,25.0
071f9a2b7591f2e8a2a59a50ecc5a297,bebes,59.0,224.0,2.0,7150.0,75.0,15.0,50.0
7488482ecdc1096af0d1f23338dbdb4d,cama_mesa_banho,59.0,81.0,1.0,650.0,20.0,2.0,15.0
ea012826f2cb04c6fd08522ca179302f,papelaria,58.0,640.0,4.0,500.0,26.0,32.0,26.0
0176bf7839ab4e611dc01cdc3ef6f4e4,cool_stuff,49.0,330.0,1.0,1600.0,33.0,44.0,19.0
57f202d5e0ed7a3a2d75e479e1579cfe,papelaria,53.0,215.0,2.0,600.0,38.0,30.0,28.0
eb2d962076aa9c2485ef20775d7ca6b0,brinquedos,57.0,197.0,2.0,200.0,16.0,16.0,16.0
d29e5a0b39b09b0f48f685968cf4f833,cama_mesa_banho,59.0,123.0,2.0,300.0,40.0,8.0,30.0
7e33f4a1c59f89da30a335b2dc2de187,eletronicos,51.0,381.0,3.0,1075.0,22.0,5.0,7.0
c075b8e131353552218860f1c421e4ef,moveis_cozinha_area_de_servico_jantar_e_jardim,30.0,1565.0,4.0,1750.0,20.0,16.0,30.0
61d01171a3784bab50137290350e5332,utilidades_domesticas,24.0,49.0,4.0,500.0,25.0,15.0,15.0
0aabfb375647d9738ad0f7b4ea3653b1,consoles_games,49.0,100.0,4.0,150.0,16.0,12.0,12.0
8f3a1c2358138bedfb98645db449110c,relogios_presentes,50.0,584.0,2.0,297.0,18.0,11.0,18.0
5c3aca5c078a343b3b873362e7ac2fcc,relogios_presentes,33.0,307.0,1.0,600.0,16.0,2.0,11.0
35b951a4450662e330e5a1cb60fa11ff,telefonia,57.0,653.0,3.0,200.0,20.0,12.0,16.0
e6b314a2236c162ede1a879f1075430f,informatica_acessorios,47.0,284.0,1.0,167.0,24.0,14.0,11.0
f2ee381460f893efb6f459e95cd57695,fashion_bolsas_e_acessorios,50.0,180.0,1.0,200.0,16.0,8.0,11.0
89d49f6d10ff422902b2c2cb05da7f1c,informatica_acessorios,50.0,528.0,1.0,850.0,18.0,16.0,18.0
de533fe5b9448ea9792195806938dbf5,moveis_decoracao,51.0,676.0,1.0,1650.0,35.0,23.0,35.0
7d49a5410d8c53d37ad9167e32e65e1c,utilidades_domesticas,60.0,240.0,1.0,2350.0,40.0,10.0,35.0
59c5e6e108b88212fb98525c9000ecfb,moveis_escritorio,54.0,954.0,1.0,8217.0,52.0,52.0,17.0
73932133f40320ca7c542cba422a6461,utilidades_domesticas,51.0,625.0,8.0,650.0,16.0,16.0,16.0
eb9b44e05684527fbfdfd0ff5cb86250,beleza_saude,20.0,873.0,3.0,400.0,18.0,9.0,28.0
361d8cb449a8b6a7c58b4a0c8ef23888,utilidades_domesticas,44.0,322.0,2.0,700.0,23.0,8.0,15.0
00ab8a8b9fe219511dc3f178c6d79698,,,,,2100.0,50.0,30.0,30.0
6639a238ead6779d6ef0b3eea56f9f86,fashion_bolsas_e_acessorios,48.0,357.0,5.0,150.0,16.0,9.0,11.0
c25174e1e4fd7fe5c3420869d61fe2a6,brinquedos,56.0,77.0,2.0,600.0,39.0,30.0,29.0
3d92028223ae14160bf1938a522de2b8,brinquedos,40.0,673.0,2.0,3225.0,31.0,31.0,28.0
a9ccb9dca11ae8ca804b47417d0411f2,utilidades_domesticas,46.0,1021.0,1.0,8600.0,45.0,35.0,35.0
846145e9b8d412bd1c9bb478a52ab4a0,cool_stuff,55.0,444.0,2.0,200.0,16.0,8.0,14.0
76ac1907588ea63f562f0851bd5a4289,papelaria,41.0,791.0,4.0,4000.0,40.0,50.0,20.0
38da2dd3fddf4b5eda6d46d781fde41b,cama_mesa_banho,40.0,698.0,1.0,1150.0,29.0,15.0,15.0
aca2eb7d00ea1a7b8ebd4e68314663af,moveis_decoracao,44.0,903.0,6.0,2600.0,50.0,10.0,30.0
cfbd417c9c7f510b60243124a6489883,telefonia,59.0,636.0,2.0,225.0,17.0,4.0,12.0
d272d0921188b0bd91542d704b21404e,eletronicos,36.0,420.0,1.0,150.0,25.0,7.0,16.0
44053ed0088d0655ed338810cd2d4d51,cama_mesa_banho,49.0,275.0,1.0,6900.0,64.0,17.0,53.0
ee97db3ef647a016f3bb7376f8a3ffcd,utilidades_domesticas,58.0,832.0,4.0,200.0,18.0,8.0,14.0
46292acbc08d49b95138891146f7287b,pet_shop,40.0,961.0,1.0,158.0,18.0,6.0,13.0
49cb84851ad1487be5bf70a42bb954dd,utilidades_domesticas,60.0,422.0,3.0,400.0,16.0,2.0,11.0
1c5bd6a742367ec4d654a0859523e880,bebes,45.0,821.0,4.0,4550.0,40.0,10.0,40.0
dd113cb02b2af9c8e5787e8f1f0722f6,esporte_lazer,51.0,1511.0,1.0,8000.0,55.0,25.0,45.0
2a2d22ae30e026f1893083c8405ca522,cama_mesa_banho,60.0,744.0,2.0,8350.0,50.0,27.0,38.0
eaa57ef2c6f400e0ca6fabc628ea1cf0,telefonia,47.0,1440.0,2.0,150.0,18.0,6.0,11.0
5f416bfe77190b2f1c9de649d926e56a,brinquedos,37.0,851.0,2.0,1150.0,21.0,34.0,29.0
566a4f2c4385f36d15c00dfcaae132d1,eletronicos,43.0,391.0,1.0,150.0,25.0,7.0,16.0
385c861f274a680e93e8391c65bf8269,automotivo,57.0,703.0,1.0,6100.0,47.0,19.0,23.0
dfa595aa098b1c2b6d2af8f1e08ade44,eletroportateis,33.0,53.0,1.0,650.0,16.0,45.0,35.0
3cc4d754aa53f733c4141170236195ec,informatica_acessorios,59.0,944.0,3.0,3100.0,20.0,20.0,20.0
